season,wteam,lteam,School,OverallG,OverallW,OverallL,OverallW.L_percent,OverallSRS,OverallSOS,Conf.W,Conf.L,PointsTm.,PointsOpp.,School.TotalsFG,School.TotalsFGA,School.TotalsFG_percent,School.Totals3P,School.Totals3PA,School.Totals3P_percent,School.TotalsFT,School.TotalsFTA,School.TotalsFT_percent,School.TotalsTRB,School.TotalsAST,School.TotalsSTL,School.TotalsBLK,SchoolAdvancedFTr,SchoolAdvanced3PAr,SchoolAdvancedTS_percent,SchoolAdvancedTRB_percent,SchoolAdvancedAST_percent,SchoolAdvancedBLK_percent,SchoolAdvancedeFG_percent,SchoolAdvancedFT.FGA,season.2,seed,School.1,OverallG.1,OverallW.1,OverallL.1,OverallW.L_percent.1,OverallSRS.1,OverallSOS.1,Conf.W.1,Conf.L.1,PointsTm..1,PointsOpp..1,School.TotalsFG.1,School.TotalsFGA.1,School.TotalsFG_percent.1,School.Totals3P.1,School.Totals3PA.1,School.Totals3P_percent.1,School.TotalsFT.1,School.TotalsFTA.1,School.TotalsFT_percent.1,School.TotalsTRB.1,School.TotalsAST.1,School.TotalsSTL.1,School.TotalsBLK.1,SchoolAdvancedFTr.1,SchoolAdvanced3PAr.1,SchoolAdvancedTS_percent.1,SchoolAdvancedTRB_percent.1,SchoolAdvancedAST_percent.1,SchoolAdvancedBLK_percent.1,SchoolAdvancedeFG_percent.1,SchoolAdvancedFT.FGA.1,season.1,seed.1,variable
2016,Hawaii,University of California,Hawaii,34,28,6,0.824,9.03,-1.04,13,3,2620,2267,893,1946,0.459,237,737,0.322,597,873,0.684,1270,525,257,124,0.449,0.379,0.555,53,58.8,10,0.52,0.307,2016,13,University of California,34,23,11,0.676,15.39,7.87,12,6,2545,2289,890,1931,0.461,236,651,0.363,529,806,0.656,1349,430,139,159,0.417,0.337,0.55,54.5,48.3,10.9,0.522,0.274,2016,4,wteam
2016,Wichita State,Arizona,Wichita State,35,26,9,0.743,17.39,4.24,16,2,2535,2066,867,2023,0.429,250,771,0.324,551,768,0.717,1305,489,255,125,0.38,0.381,0.531,53.1,56.4,11.6,0.49,0.272,2016,11,Arizona,34,25,9,0.735,18.79,7.23,12,6,2735,2342,946,1970,0.48,221,580,0.381,622,863,0.721,1368,485,164,161,0.438,0.294,0.575,56.5,51.3,11.3,0.536,0.316,2016,6,wteam
2016,Miami (FL),Buffalo,Miami (FL),35,27,8,0.771,18.52,10.69,13,5,2633,2359,907,1895,0.479,241,643,0.375,578,772,0.749,1207,438,215,127,0.407,0.339,0.582,51.7,48.3,9.1,0.542,0.305,2016,3,Buffalo,35,20,15,0.571,1.34,0.9,10,8,2709,2634,915,2096,0.437,263,776,0.339,616,867,0.71,1363,441,240,124,0.414,0.37,0.54,51.7,48.2,9.2,0.499,0.294,2016,14,wteam
2016,Iowa,Temple,Iowa,33,22,11,0.667,17.01,8.71,12,6,2561,2287,906,2027,0.447,269,719,0.374,480,669,0.717,1257,523,223,156,0.33,0.355,0.546,50.6,57.7,12.5,0.513,0.237,2016,7,Temple,33,21,12,0.636,7.69,6.57,14,4,2267,2230,822,2021,0.407,255,757,0.337,368,538,0.684,1225,445,173,103,0.266,0.375,0.498,49.3,54.1,7.8,0.47,0.182,2016,10,wteam
2016,Villanova,North Carolina-Asheville,Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,North Carolina-Asheville,34,22,12,0.647,1.1,-3.25,12,6,2552,2313,898,1973,0.455,195,603,0.323,561,808,0.694,1278,422,312,112,0.41,0.306,0.541,51.5,47,9,0.505,0.284,2016,15,wteam
2016,Kansas,Connecticut,Kansas,38,33,5,0.868,23.87,11.22,15,3,3089,2570,1092,2207,0.495,304,728,0.418,601,843,0.713,1443,604,253,158,0.382,0.33,0.592,53.9,55.3,10.7,0.564,0.272,2016,1,Connecticut,36,25,11,0.694,15.89,6.28,11,7,2631,2285,944,2078,0.454,255,699,0.365,488,615,0.793,1300,489,210,182,0.296,0.336,0.555,51.1,51.8,14,0.516,0.235,2016,9,wteam
2016,Maryland,Hawaii,Maryland,36,27,9,0.75,16.71,8.31,12,6,2725,2400,943,1941,0.486,267,739,0.361,572,745,0.768,1288,488,210,194,0.384,0.381,0.594,51.9,51.7,13.9,0.555,0.295,2016,5,Hawaii,34,28,6,0.824,9.03,-1.04,13,3,2620,2267,893,1946,0.459,237,737,0.322,597,873,0.684,1270,525,257,124,0.449,0.379,0.555,53,58.8,10,0.52,0.307,2016,13,wteam
2016,Miami (FL),Wichita State,Miami (FL),35,27,8,0.771,18.52,10.69,13,5,2633,2359,907,1895,0.479,241,643,0.375,578,772,0.749,1207,438,215,127,0.407,0.339,0.582,51.7,48.3,9.1,0.542,0.305,2016,3,Wichita State,35,26,9,0.743,17.39,4.24,16,2,2535,2066,867,2023,0.429,250,771,0.324,551,768,0.717,1305,489,255,125,0.38,0.381,0.531,53.1,56.4,11.6,0.49,0.272,2016,11,wteam
2016,Villanova,Iowa,Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,Iowa,33,22,11,0.667,17.01,8.71,12,6,2561,2287,906,2027,0.447,269,719,0.374,480,669,0.717,1257,523,223,156,0.33,0.355,0.546,50.6,57.7,12.5,0.513,0.237,2016,7,wteam
2016,Kansas,Maryland,Kansas,38,33,5,0.868,23.87,11.22,15,3,3089,2570,1092,2207,0.495,304,728,0.418,601,843,0.713,1443,604,253,158,0.382,0.33,0.592,53.9,55.3,10.7,0.564,0.272,2016,1,Maryland,36,27,9,0.75,16.71,8.31,12,6,2725,2400,943,1941,0.486,267,739,0.361,572,745,0.768,1288,488,210,194,0.384,0.381,0.594,51.9,51.7,13.9,0.555,0.295,2016,5,wteam
2016,Villanova,Miami (FL),Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,Miami (FL),35,27,8,0.771,18.52,10.69,13,5,2633,2359,907,1895,0.479,241,643,0.375,578,772,0.749,1207,438,215,127,0.407,0.339,0.582,51.7,48.3,9.1,0.542,0.305,2016,3,wteam
2016,Villanova,Kansas,Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,Kansas,38,33,5,0.868,23.87,11.22,15,3,3089,2570,1092,2207,0.495,304,728,0.418,601,843,0.713,1443,604,253,158,0.382,0.33,0.592,53.9,55.3,10.7,0.564,0.272,2016,1,wteam
2016,Oregon,Holy Cross,Oregon,38,31,7,0.816,18.05,8.64,14,4,2990,2614,1041,2230,0.467,260,758,0.343,648,906,0.715,1382,517,275,221,0.406,0.34,0.562,52.4,49.7,15.3,0.525,0.291,2016,1,Holy Cross,35,15,20,0.429,-11.2,-6.11,5,13,2267,2445,775,1879,0.412,251,769,0.326,466,678,0.687,1052,480,219,86,0.361,0.409,0.515,45.6,61.9,7.8,0.479,0.248,2016,16,wteam
2016,Saint Joseph's,Cincinnati,Saint Joseph's,36,28,8,0.778,12.1,4.93,13,5,2780,2522,976,2153,0.453,251,767,0.327,577,806,0.716,1378,534,184,119,0.374,0.356,0.548,51.9,54.7,9.2,0.512,0.268,2016,8,Cincinnati,33,22,11,0.667,15.19,5.25,12,6,2418,2090,851,1980,0.43,252,725,0.348,464,658,0.705,1291,508,257,192,0.332,0.366,0.527,53.2,59.7,15.5,0.493,0.234,2016,9,wteam
2016,Yale,Baylor,Yale,30,23,7,0.767,9.08,-1.03,13,1,2248,1914,795,1693,0.47,190,523,0.363,468,699,0.67,1208,452,170,137,0.413,0.309,0.555,57.8,56.9,12.6,0.526,0.276,2016,12,Baylor,34,22,12,0.647,16.13,9.76,10,8,2621,2366,933,2003,0.466,210,572,0.367,545,752,0.725,1267,603,269,135,0.375,0.286,0.555,55.6,64.6,11.2,0.518,0.272,2016,5,wteam
2016,Duke,North Carolina-Wilmington,Duke,36,25,11,0.694,19.23,10.59,11,7,2920,2609,983,2136,0.46,328,851,0.385,626,866,0.723,1296,478,226,154,0.405,0.398,0.573,49.5,48.6,9.8,0.537,0.293,2016,4,North Carolina-Wilmington,33,25,8,0.758,6.25,0.35,14,4,2620,2379,928,2039,0.455,230,677,0.34,534,760,0.703,1237,438,246,143,0.373,0.332,0.546,50.6,47.2,11.2,0.512,0.262,2016,13,wteam
2016,Northern Iowa,Texas,Northern Iowa,36,23,13,0.639,8.78,4.44,11,7,2475,2303,849,1864,0.455,298,796,0.374,479,633,0.757,1091,429,204,94,0.34,0.427,0.572,46.8,50.5,7.7,0.535,0.257,2016,11,Texas,33,20,13,0.606,14.8,11.71,11,7,2355,2253,814,1884,0.432,232,681,0.341,495,743,0.666,1139,377,167,144,0.394,0.361,0.526,49.1,46.3,11.6,0.494,0.263,2016,6,wteam
2016,Texas A&M,Green Bay,Texas A&M,37,28,9,0.757,18.45,8.45,13,5,2828,2458,991,2208,0.449,281,824,0.341,565,841,0.672,1461,612,260,133,0.381,0.373,0.542,53,61.8,10.5,0.512,0.256,2016,3,Green Bay,36,23,13,0.639,1.16,-0.67,11,7,3013,2880,1048,2350,0.446,255,730,0.349,662,1007,0.657,1385,501,358,166,0.429,0.311,0.533,48.7,47.8,11.1,0.5,0.282,2016,14,wteam
2016,Virginia Commonwealth,Oregon State,Virginia Commonwealth,36,25,11,0.694,13.83,4.35,14,4,2781,2440,1010,2238,0.451,262,745,0.352,499,721,0.692,1347,515,309,135,0.322,0.333,0.539,52,51,9.8,0.51,0.223,2016,10,Oregon State,32,19,13,0.594,10.39,9.26,9,9,2301,2244,811,1843,0.44,218,587,0.371,461,687,0.671,1102,432,236,106,0.373,0.319,0.53,48.3,53.3,9.7,0.499,0.25,2016,7,wteam
2016,Oklahoma,Cal State Bakersfield,Oklahoma,37,29,8,0.784,19.76,11.14,12,6,2948,2629,1018,2225,0.458,382,906,0.422,530,734,0.722,1418,537,247,188,0.33,0.407,0.573,51.4,52.8,12.6,0.543,0.238,2016,2,Cal State Bakersfield,33,24,9,0.727,2.58,-5.15,11,3,2405,2104,875,1939,0.451,179,524,0.342,476,726,0.656,1263,516,263,165,0.374,0.27,0.527,52.8,59,14.2,0.497,0.245,2016,15,wteam
2016,Oregon,Saint Joseph's,Oregon,38,31,7,0.816,18.05,8.64,14,4,2990,2614,1041,2230,0.467,260,758,0.343,648,906,0.715,1382,517,275,221,0.406,0.34,0.562,52.4,49.7,15.3,0.525,0.291,2016,1,Saint Joseph's,36,28,8,0.778,12.1,4.93,13,5,2780,2522,976,2153,0.453,251,767,0.327,577,806,0.716,1378,534,184,119,0.374,0.356,0.548,51.9,54.7,9.2,0.512,0.268,2016,8,wteam
2016,Duke,Yale,Duke,36,25,11,0.694,19.23,10.59,11,7,2920,2609,983,2136,0.46,328,851,0.385,626,866,0.723,1296,478,226,154,0.405,0.398,0.573,49.5,48.6,9.8,0.537,0.293,2016,4,Yale,30,23,7,0.767,9.08,-1.03,13,1,2248,1914,795,1693,0.47,190,523,0.363,468,699,0.67,1208,452,170,137,0.413,0.309,0.555,57.8,56.9,12.6,0.526,0.276,2016,12,wteam
2016,Texas A&M,Northern Iowa,Texas A&M,37,28,9,0.757,18.45,8.45,13,5,2828,2458,991,2208,0.449,281,824,0.341,565,841,0.672,1461,612,260,133,0.381,0.373,0.542,53,61.8,10.5,0.512,0.256,2016,3,Northern Iowa,36,23,13,0.639,8.78,4.44,11,7,2475,2303,849,1864,0.455,298,796,0.374,479,633,0.757,1091,429,204,94,0.34,0.427,0.572,46.8,50.5,7.7,0.535,0.257,2016,11,wteam
2016,Oklahoma,Virginia Commonwealth,Oklahoma,37,29,8,0.784,19.76,11.14,12,6,2948,2629,1018,2225,0.458,382,906,0.422,530,734,0.722,1418,537,247,188,0.33,0.407,0.573,51.4,52.8,12.6,0.543,0.238,2016,2,Virginia Commonwealth,36,25,11,0.694,13.83,4.35,14,4,2781,2440,1010,2238,0.451,262,745,0.352,499,721,0.692,1347,515,309,135,0.322,0.333,0.539,52,51,9.8,0.51,0.223,2016,10,wteam
2016,Oregon,Duke,Oregon,38,31,7,0.816,18.05,8.64,14,4,2990,2614,1041,2230,0.467,260,758,0.343,648,906,0.715,1382,517,275,221,0.406,0.34,0.562,52.4,49.7,15.3,0.525,0.291,2016,1,Duke,36,25,11,0.694,19.23,10.59,11,7,2920,2609,983,2136,0.46,328,851,0.385,626,866,0.723,1296,478,226,154,0.405,0.398,0.573,49.5,48.6,9.8,0.537,0.293,2016,4,wteam
2016,Oklahoma,Texas A&M,Oklahoma,37,29,8,0.784,19.76,11.14,12,6,2948,2629,1018,2225,0.458,382,906,0.422,530,734,0.722,1418,537,247,188,0.33,0.407,0.573,51.4,52.8,12.6,0.543,0.238,2016,2,Texas A&M,37,28,9,0.757,18.45,8.45,13,5,2828,2458,991,2208,0.449,281,824,0.341,565,841,0.672,1461,612,260,133,0.381,0.373,0.542,53,61.8,10.5,0.512,0.256,2016,3,wteam
2016,Oklahoma,Oregon,Oklahoma,37,29,8,0.784,19.76,11.14,12,6,2948,2629,1018,2225,0.458,382,906,0.422,530,734,0.722,1418,537,247,188,0.33,0.407,0.573,51.4,52.8,12.6,0.543,0.238,2016,2,Oregon,38,31,7,0.816,18.05,8.64,14,4,2990,2614,1041,2230,0.467,260,758,0.343,648,906,0.715,1382,517,275,221,0.406,0.34,0.562,52.4,49.7,15.3,0.525,0.291,2016,1,wteam
2016,Virginia,Hampton,Virginia,37,29,8,0.784,22.04,11.12,13,5,2626,2222,964,1964,0.491,224,557,0.402,474,630,0.752,1189,551,199,119,0.321,0.284,0.58,53.2,57.2,10.2,0.548,0.241,2016,1,Hampton,32,21,11,0.656,-8.74,-8.45,13,3,2363,2370,810,1967,0.412,206,678,0.304,537,815,0.659,1322,381,169,117,0.414,0.345,0.502,53.1,47,9,0.464,0.273,2016,16,wteam
2016,Butler,Texas Tech,Butler,33,22,11,0.667,16.46,7.55,10,8,2638,2344,918,1969,0.466,236,601,0.393,566,774,0.731,1188,468,227,107,0.393,0.305,0.564,52.3,51,8.9,0.526,0.287,2016,9,Texas Tech,32,19,13,0.594,12.41,10.25,9,9,2305,2236,785,1754,0.448,185,534,0.346,550,741,0.742,1086,418,190,134,0.422,0.304,0.547,50.1,53.2,11.8,0.5,0.314,2016,8,wteam
2016,Arkansas-Little Rock,Purdue,Arkansas-Little Rock,35,30,5,0.857,7.12,-1.76,17,3,2487,2129,886,1958,0.453,266,693,0.384,449,616,0.729,1195,451,230,106,0.315,0.354,0.553,50.1,50.9,9.6,0.52,0.229,2016,12,Purdue,35,26,9,0.743,20.17,7.46,12,6,2726,2281,960,2042,0.47,268,731,0.367,538,723,0.744,1443,615,147,165,0.354,0.358,0.571,57.3,64.1,11.7,0.536,0.263,2016,5,wteam
2016,Iowa State,Iona,Iowa State,35,23,12,0.657,16.93,10.16,10,8,2862,2625,1087,2159,0.503,293,758,0.387,395,563,0.702,1244,577,218,142,0.261,0.351,0.59,49.7,53.1,9.8,0.571,0.183,2016,4,Iona,33,22,11,0.667,3.59,-1.78,16,4,2628,2451,919,2011,0.457,327,884,0.37,463,651,0.711,1218,551,248,135,0.324,0.44,0.566,49.7,60,10.6,0.538,0.23,2016,13,wteam
2016,Gonzaga,Seton Hall,Gonzaga,36,28,8,0.778,16.92,4.23,15,3,2840,2360,1011,2081,0.486,281,738,0.381,537,708,0.758,1426,501,184,111,0.34,0.355,0.587,55.2,49.6,7.7,0.553,0.258,2016,11,Seton Hall,34,25,9,0.735,14.66,8.28,12,6,2522,2305,892,1999,0.446,206,594,0.347,532,808,0.658,1355,455,251,155,0.404,0.297,0.529,52.4,51,11.4,0.498,0.266,2016,6,wteam
2016,Utah,Fresno State,Utah,36,27,9,0.75,15.5,8.79,13,5,2778,2502,977,2000,0.489,273,746,0.366,551,764,0.721,1335,557,199,149,0.382,0.373,0.588,53.2,57,9.9,0.557,0.276,2016,3,Fresno State,35,25,10,0.714,5.27,2.24,13,5,2630,2475,926,2126,0.436,219,638,0.343,559,805,0.694,1293,466,295,138,0.379,0.3,0.524,50.4,50.3,11.8,0.487,0.263,2016,14,wteam
2016,Syracuse,Dayton,Syracuse,37,23,14,0.622,14.62,9.75,9,9,2589,2409,884,2080,0.425,315,876,0.36,506,736,0.688,1319,493,300,162,0.354,0.421,0.533,49.3,55.8,12.6,0.501,0.243,2016,10,Dayton,33,25,8,0.758,11.34,4.76,14,4,2393,2176,836,1836,0.455,221,643,0.344,500,749,0.668,1265,480,196,145,0.408,0.35,0.546,53.2,57.4,12.2,0.516,0.272,2016,7,wteam
2016,Middle Tennessee,Michigan State,Middle Tennessee,35,25,10,0.714,2.66,-0.7,13,5,2539,2410,909,2025,0.449,279,716,0.39,442,718,0.616,1283,455,215,123,0.355,0.354,0.537,51.4,50.1,9.9,0.518,0.218,2016,15,Michigan State,35,29,6,0.829,22.59,6.94,13,5,2793,2245,1009,2078,0.486,321,739,0.434,454,623,0.729,1454,719,156,177,0.3,0.356,0.588,58,71.3,12.9,0.563,0.218,2016,2,wteam
2016,Virginia,Butler,Virginia,37,29,8,0.784,22.04,11.12,13,5,2626,2222,964,1964,0.491,224,557,0.402,474,630,0.752,1189,551,199,119,0.321,0.284,0.58,53.2,57.2,10.2,0.548,0.241,2016,1,Butler,33,22,11,0.667,16.46,7.55,10,8,2638,2344,918,1969,0.466,236,601,0.393,566,774,0.731,1188,468,227,107,0.393,0.305,0.564,52.3,51,8.9,0.526,0.287,2016,9,wteam
2016,Iowa State,Arkansas-Little Rock,Iowa State,35,23,12,0.657,16.93,10.16,10,8,2862,2625,1087,2159,0.503,293,758,0.387,395,563,0.702,1244,577,218,142,0.261,0.351,0.59,49.7,53.1,9.8,0.571,0.183,2016,4,Arkansas-Little Rock,35,30,5,0.857,7.12,-1.76,17,3,2487,2129,886,1958,0.453,266,693,0.384,449,616,0.729,1195,451,230,106,0.315,0.354,0.553,50.1,50.9,9.6,0.52,0.229,2016,12,wteam
2016,Gonzaga,Utah,Gonzaga,36,28,8,0.778,16.92,4.23,15,3,2840,2360,1011,2081,0.486,281,738,0.381,537,708,0.758,1426,501,184,111,0.34,0.355,0.587,55.2,49.6,7.7,0.553,0.258,2016,11,Utah,36,27,9,0.75,15.5,8.79,13,5,2778,2502,977,2000,0.489,273,746,0.366,551,764,0.721,1335,557,199,149,0.382,0.373,0.588,53.2,57,9.9,0.557,0.276,2016,3,wteam
2016,Syracuse,Middle Tennessee,Syracuse,37,23,14,0.622,14.62,9.75,9,9,2589,2409,884,2080,0.425,315,876,0.36,506,736,0.688,1319,493,300,162,0.354,0.421,0.533,49.3,55.8,12.6,0.501,0.243,2016,10,Middle Tennessee,35,25,10,0.714,2.66,-0.7,13,5,2539,2410,909,2025,0.449,279,716,0.39,442,718,0.616,1283,455,215,123,0.355,0.354,0.537,51.4,50.1,9.9,0.518,0.218,2016,15,wteam
2016,Virginia,Iowa State,Virginia,37,29,8,0.784,22.04,11.12,13,5,2626,2222,964,1964,0.491,224,557,0.402,474,630,0.752,1189,551,199,119,0.321,0.284,0.58,53.2,57.2,10.2,0.548,0.241,2016,1,Iowa State,35,23,12,0.657,16.93,10.16,10,8,2862,2625,1087,2159,0.503,293,758,0.387,395,563,0.702,1244,577,218,142,0.261,0.351,0.59,49.7,53.1,9.8,0.571,0.183,2016,4,wteam
2016,Syracuse,Gonzaga,Syracuse,37,23,14,0.622,14.62,9.75,9,9,2589,2409,884,2080,0.425,315,876,0.36,506,736,0.688,1319,493,300,162,0.354,0.421,0.533,49.3,55.8,12.6,0.501,0.243,2016,10,Gonzaga,36,28,8,0.778,16.92,4.23,15,3,2840,2360,1011,2081,0.486,281,738,0.381,537,708,0.758,1426,501,184,111,0.34,0.355,0.587,55.2,49.6,7.7,0.553,0.258,2016,11,wteam
2016,Syracuse,Virginia,Syracuse,37,23,14,0.622,14.62,9.75,9,9,2589,2409,884,2080,0.425,315,876,0.36,506,736,0.688,1319,493,300,162,0.354,0.421,0.533,49.3,55.8,12.6,0.501,0.243,2016,10,Virginia,37,29,8,0.784,22.04,11.12,13,5,2626,2222,964,1964,0.491,224,557,0.402,474,630,0.752,1189,551,199,119,0.321,0.284,0.58,53.2,57.2,10.2,0.548,0.241,2016,1,wteam
2016,Villanova,Oklahoma,Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,Oklahoma,37,29,8,0.784,19.76,11.14,12,6,2948,2629,1018,2225,0.458,382,906,0.422,530,734,0.722,1418,537,247,188,0.33,0.407,0.573,51.4,52.8,12.6,0.543,0.238,2016,2,wteam
2016,North Carolina,Syracuse,North Carolina,40,33,7,0.825,23.44,10.69,14,4,3311,2801,1235,2560,0.482,224,685,0.327,617,826,0.747,1624,708,269,177,0.323,0.268,0.561,55.9,57.3,11.5,0.526,0.241,2016,1,Syracuse,37,23,14,0.622,14.62,9.75,9,9,2589,2409,884,2080,0.425,315,876,0.36,506,736,0.688,1319,493,300,162,0.354,0.421,0.533,49.3,55.8,12.6,0.501,0.243,2016,10,wteam
2016,Villanova,North Carolina,Villanova,40,35,5,0.875,24.08,9.71,16,2,3118,2543,1086,2247,0.483,347,959,0.362,599,766,0.782,1385,637,282,136,0.341,0.427,0.597,51.2,58.7,9.7,0.561,0.267,2016,2,North Carolina,40,33,7,0.825,23.44,10.69,14,4,3311,2801,1235,2560,0.482,224,685,0.327,617,826,0.747,1624,708,269,177,0.323,0.268,0.561,55.9,57.3,11.5,0.526,0.241,2016,1,wteam
2017,Villanova,Mount St. Mary's,Villanova,36,32,4,0.889,23.8,9.28,15,3,2779,2256,965,1948,0.495,311,843,0.369,538,681,0.79,1208,505,259,109,0.35,0.433,0.612,53,52.3,9,0.575,0.276,2017,1,Mount St. Mary's,36,20,16,0.556,-4.29,-3.51,14,4,2446,2474,877,1977,0.444,261,730,0.358,431,640,0.673,1082,403,222,142,0.324,0.369,0.536,44.5,46,9.6,0.51,0.218,2017,16,wteam
2017,Wisconsin,Virginia Tech,Wisconsin,37,27,10,0.73,19.4,9.4,12,6,2678,2308,971,2135,0.455,283,788,0.359,453,703,0.644,1377,504,250,130,0.329,0.369,0.542,54.7,51.9,9.8,0.521,0.212,2017,8,Virginia Tech,33,22,11,0.667,12.77,8.38,10,8,2610,2465,887,1813,0.489,290,720,0.403,546,741,0.737,1068,497,131,91,0.409,0.397,0.603,48.2,56,7,0.569,0.301,2017,9,wteam
2017,Virginia,North Carolina-Wilmington,Virginia,34,23,11,0.676,20.63,10.93,11,7,2246,1916,839,1823,0.46,232,602,0.385,336,474,0.709,1119,473,190,138,0.26,0.33,0.548,52.3,56.4,13.9,0.524,0.184,2017,5,North Carolina-Wilmington,35,29,6,0.829,8.06,-0.55,15,3,2967,2624,1071,2231,0.48,336,917,0.366,489,708,0.691,1261,564,234,115,0.317,0.411,0.578,51.6,52.7,8.2,0.555,0.219,2017,12,wteam
2017,Florida,East Tennessee State,Florida,36,27,9,0.75,22.4,11.01,14,4,2804,2394,953,2118,0.45,278,776,0.358,620,851,0.729,1331,450,272,167,0.402,0.366,0.556,51.3,47.2,11.8,0.516,0.293,2017,4,East Tennessee State,35,27,8,0.771,7.31,-2.11,14,4,2782,2438,960,1967,0.488,265,693,0.382,597,850,0.702,1269,516,293,162,0.432,0.352,0.587,53.1,53.8,13.6,0.555,0.304,2017,13,wteam
2017,Southern California,Southern Methodist,Southern California,36,26,10,0.722,11.48,6.4,10,8,2816,2633,975,2139,0.456,283,782,0.362,583,787,0.741,1286,550,252,190,0.368,0.366,0.56,50.3,56.4,13.3,0.522,0.273,2017,11,Southern Methodist,35,30,5,0.857,18.71,4.45,17,1,2599,2100,914,1934,0.473,286,705,0.406,485,696,0.697,1335,566,200,117,0.36,0.365,0.574,56.3,61.9,11.1,0.547,0.251,2017,6,wteam
2017,Baylor,New Mexico State,Baylor,35,27,8,0.771,19.75,11.87,12,6,2550,2228,921,1956,0.471,230,641,0.359,478,661,0.723,1329,544,180,166,0.338,0.328,0.562,56.5,59.1,13,0.53,0.244,2017,3,New Mexico State,34,28,6,0.824,4.66,-3.82,11,3,2678,2310,913,1957,0.467,252,747,0.337,600,843,0.712,1339,505,166,128,0.431,0.382,0.568,54.4,55.3,9.6,0.531,0.307,2017,14,wteam
2017,South Carolina,Marquette,South Carolina,37,26,11,0.703,17.52,10.16,12,6,2707,2414,924,2197,0.421,248,733,0.338,611,874,0.699,1346,468,288,142,0.398,0.334,0.518,50.8,50.6,11.1,0.477,0.278,2017,7,Marquette,32,19,13,0.594,15.26,8.6,10,8,2631,2418,919,1888,0.487,336,783,0.429,457,585,0.781,1058,525,231,115,0.31,0.415,0.607,49.6,57.1,9.3,0.576,0.242,2017,10,wteam
2017,Duke,Troy,Duke,37,28,9,0.757,21.56,10.91,11,7,2991,2597,1019,2144,0.475,311,822,0.378,642,842,0.762,1341,484,226,172,0.393,0.383,0.588,51.9,47.5,10.9,0.548,0.299,2017,2,Troy,37,22,15,0.595,-0.47,-3.36,10,8,2889,2667,982,2153,0.456,311,867,0.359,614,847,0.725,1362,484,221,129,0.393,0.403,0.565,51.8,49.3,9.8,0.528,0.285,2017,15,wteam
2017,Wisconsin,Villanova,Wisconsin,37,27,10,0.73,19.4,9.4,12,6,2678,2308,971,2135,0.455,283,788,0.359,453,703,0.644,1377,504,250,130,0.329,0.369,0.542,54.7,51.9,9.8,0.521,0.212,2017,8,Villanova,36,32,4,0.889,23.8,9.28,15,3,2779,2256,965,1948,0.495,311,843,0.369,538,681,0.79,1208,505,259,109,0.35,0.433,0.612,53,52.3,9,0.575,0.276,2017,1,wteam
2017,Florida,Virginia,Florida,36,27,9,0.75,22.4,11.01,14,4,2804,2394,953,2118,0.45,278,776,0.358,620,851,0.729,1331,450,272,167,0.402,0.366,0.556,51.3,47.2,11.8,0.516,0.293,2017,4,Virginia,34,23,11,0.676,20.63,10.93,11,7,2246,1916,839,1823,0.46,232,602,0.385,336,474,0.709,1119,473,190,138,0.26,0.33,0.548,52.3,56.4,13.9,0.524,0.184,2017,5,wteam
2017,Baylor,Southern California,Baylor,35,27,8,0.771,19.75,11.87,12,6,2550,2228,921,1956,0.471,230,641,0.359,478,661,0.723,1329,544,180,166,0.338,0.328,0.562,56.5,59.1,13,0.53,0.244,2017,3,Southern California,36,26,10,0.722,11.48,6.4,10,8,2816,2633,975,2139,0.456,283,782,0.362,583,787,0.741,1286,550,252,190,0.368,0.366,0.56,50.3,56.4,13.3,0.522,0.273,2017,11,wteam
2017,South Carolina,Duke,South Carolina,37,26,11,0.703,17.52,10.16,12,6,2707,2414,924,2197,0.421,248,733,0.338,611,874,0.699,1346,468,288,142,0.398,0.334,0.518,50.8,50.6,11.1,0.477,0.278,2017,7,Duke,37,28,9,0.757,21.56,10.91,11,7,2991,2597,1019,2144,0.475,311,822,0.378,642,842,0.762,1341,484,226,172,0.393,0.383,0.588,51.9,47.5,10.9,0.548,0.299,2017,2,wteam
